Feature,Importance,model
feature_32,5.46428989922093e-06,OS Scan_feature_importance_0.75_50
feature_45,5.280524881493795e-06,OS Scan_feature_importance_0.75_50
feature_50,4.810082871680024e-06,OS Scan_feature_importance_0.75_50
feature_92,4.756311290877521e-06,OS Scan_feature_importance_0.75_50
feature_80,4.660782997678951e-06,OS Scan_feature_importance_0.75_50
feature_52,4.645690184411981e-06,OS Scan_feature_importance_0.75_50
feature_58,4.449318432616415e-06,OS Scan_feature_importance_0.75_50
feature_68,3.96373346179047e-06,OS Scan_feature_importance_0.75_50
feature_46,3.779155740030966e-06,OS Scan_feature_importance_0.75_50
feature_81,3.7068102293323295e-06,OS Scan_feature_importance_0.75_50
feature_43,3.3794444360090243e-06,OS Scan_feature_importance_0.75_50
feature_109,3.3451110801600968e-06,OS Scan_feature_importance_0.75_50
feature_61,3.278828744639542e-06,OS Scan_feature_importance_0.75_50
feature_9,3.0387741224354647e-06,OS Scan_feature_importance_0.75_50
feature_73,2.8344354178283287e-06,OS Scan_feature_importance_0.75_50
feature_21,2.711101218038996e-06,OS Scan_feature_importance_0.75_50
feature_54,2.583307565376681e-06,OS Scan_feature_importance_0.75_50
feature_36,2.5517706794356357e-06,OS Scan_feature_importance_0.75_50
feature_76,2.3250763359211803e-06,OS Scan_feature_importance_0.75_50
feature_97,2.308799504099908e-06,OS Scan_feature_importance_0.75_50
feature_78,2.230699063877083e-06,OS Scan_feature_importance_0.75_50
feature_70,2.216584256870688e-06,OS Scan_feature_importance_0.75_50
feature_90,2.2116294252093315e-06,OS Scan_feature_importance_0.75_50
feature_103,2.090115877472485e-06,OS Scan_feature_importance_0.75_50
feature_71,2.026041030509124e-06,OS Scan_feature_importance_0.75_50
feature_37,1.702044746824724e-06,OS Scan_feature_importance_0.75_50
feature_33,1.6816515732017005e-06,OS Scan_feature_importance_0.75_50
feature_6,1.4685739233949526e-06,OS Scan_feature_importance_0.75_50
feature_57,1.3613232197862391e-06,OS Scan_feature_importance_0.75_50
feature_18,1.217690030311796e-06,OS Scan_feature_importance_0.75_50
feature_39,1.214684327741763e-06,OS Scan_feature_importance_0.75_50
feature_44,1.2053919743643426e-06,OS Scan_feature_importance_0.75_50
feature_51,1.1083009633777892e-06,OS Scan_feature_importance_0.75_50
feature_47,1.0711667453911664e-06,OS Scan_feature_importance_0.75_50
feature_106,9.460032733554712e-07,OS Scan_feature_importance_0.75_50
feature_111,8.043116390547688e-07,OS Scan_feature_importance_0.75_50
feature_13,7.366530293296945e-07,OS Scan_feature_importance_0.75_50
feature_11,7.137247294865183e-07,OS Scan_feature_importance_0.75_50
feature_101,5.600944540046224e-07,OS Scan_feature_importance_0.75_50
feature_53,5.582655741548119e-07,OS Scan_feature_importance_0.75_50
feature_83,4.799180242011289e-07,OS Scan_feature_importance_0.75_50
feature_10,3.0329772156193136e-07,OS Scan_feature_importance_0.75_50
feature_74,1.4452016337705413e-07,OS Scan_feature_importance_0.75_50
feature_17,1.2061445149446164e-07,OS Scan_feature_importance_0.75_50
feature_108,0.0,OS Scan_feature_importance_0.75_50
feature_110,0.0,OS Scan_feature_importance_0.75_50
feature_2,0.0,OS Scan_feature_importance_0.75_50
feature_87,0.0,OS Scan_feature_importance_0.75_50
feature_107,0.0,OS Scan_feature_importance_0.75_50
feature_100,0.0,OS Scan_feature_importance_0.75_50
feature_94,0.0,OS Scan_feature_importance_0.75_50
feature_93,0.0,OS Scan_feature_importance_0.75_50
feature_86,0.0,OS Scan_feature_importance_0.75_50
feature_114,0.0,OS Scan_feature_importance_0.75_50
feature_115,0.0,OS Scan_feature_importance_0.75_50
feature_84,0.1885493191069076,OS Scan_feature_importance_0.75_100
feature_105,0.1668376599696596,OS Scan_feature_importance_0.75_100
feature_112,0.1414971942809543,OS Scan_feature_importance_0.75_100
feature_98,0.1216621202588989,OS Scan_feature_importance_0.75_100
feature_91,0.0935916097914504,OS Scan_feature_importance_0.75_100
feature_42,0.0335019771400458,OS Scan_feature_importance_0.75_100
feature_55,0.0286642359012448,OS Scan_feature_importance_0.75_100
feature_35,0.0286631944583427,OS Scan_feature_importance_0.75_100
feature_63,0.0238884037882453,OS Scan_feature_importance_0.75_100
feature_48,0.0238310880205271,OS Scan_feature_importance_0.75_100
feature_62,0.0191712803521751,OS Scan_feature_importance_0.75_100
feature_56,0.0191247800795423,OS Scan_feature_importance_0.75_100
feature_34,0.0191222569934311,OS Scan_feature_importance_0.75_100
feature_41,0.0144118015872779,OS Scan_feature_importance_0.75_100
feature_99,0.0143190663335853,OS Scan_feature_importance_0.75_100
feature_49,0.0142586191585902,OS Scan_feature_importance_0.75_100
feature_109,0.0095415989931612,OS Scan_feature_importance_0.75_100
feature_31,0.0095174358887249,OS Scan_feature_importance_0.75_100
feature_16,0.0048214957309322,OS Scan_feature_importance_0.75_100
feature_1,0.0048146117812396,OS Scan_feature_importance_0.75_100
feature_85,0.0047820648997314,OS Scan_feature_importance_0.75_100
feature_95,0.0047785353954855,OS Scan_feature_importance_0.75_100
feature_102,0.0047587454980157,OS Scan_feature_importance_0.75_100
feature_72,0.0047446999640637,OS Scan_feature_importance_0.75_100
feature_4,7.239759601006826e-05,OS Scan_feature_importance_0.75_100
feature_5,6.306365482593537e-05,OS Scan_feature_importance_0.75_100
feature_15,5.5160486655433264e-05,OS Scan_feature_importance_0.75_100
feature_22,4.872421911421069e-05,OS Scan_feature_importance_0.75_100
feature_19,4.800844763738867e-05,OS Scan_feature_importance_0.75_100
feature_69,4.785889797944925e-05,OS Scan_feature_importance_0.75_100
feature_25,4.379948205339371e-05,OS Scan_feature_importance_0.75_100
feature_38,3.3340238830978455e-05,OS Scan_feature_importance_0.75_100
feature_8,3.1816539367552013e-05,OS Scan_feature_importance_0.75_100
feature_3,3.137668917049869e-05,OS Scan_feature_importance_0.75_100
feature_113,3.119297385451295e-05,OS Scan_feature_importance_0.75_100
feature_66,2.80152557375594e-05,OS Scan_feature_importance_0.75_100
feature_28,2.633449749614699e-05,OS Scan_feature_importance_0.75_100
feature_30,2.6067439558544036e-05,OS Scan_feature_importance_0.75_100
feature_60,2.554271634565561e-05,OS Scan_feature_importance_0.75_100
feature_75,2.546028652720272e-05,OS Scan_feature_importance_0.75_100
feature_67,2.349997370067316e-05,OS Scan_feature_importance_0.75_100
feature_12,2.135830326745349e-05,OS Scan_feature_importance_0.75_100
feature_27,2.10343235638035e-05,OS Scan_feature_importance_0.75_100
feature_46,2.0985814431013972e-05,OS Scan_feature_importance_0.75_100
feature_7,2.069339028090577e-05,OS Scan_feature_importance_0.75_100
feature_59,1.9663203406620653e-05,OS Scan_feature_importance_0.75_100
feature_89,1.7381774811379825e-05,OS Scan_feature_importance_0.75_100
feature_54,1.55711993344162e-05,OS Scan_feature_importance_0.75_100
feature_45,1.4981462531100867e-05,OS Scan_feature_importance_0.75_100
feature_20,1.4788712520424814e-05,OS Scan_feature_importance_0.75_100
feature_32,1.4626740351806542e-05,OS Scan_feature_importance_0.75_100
feature_14,1.4520545146440916e-05,OS Scan_feature_importance_0.75_100
feature_29,1.4507355216899012e-05,OS Scan_feature_importance_0.75_100
feature_21,1.351299301739459e-05,OS Scan_feature_importance_0.75_100
feature_79,1.3404716669047286e-05,OS Scan_feature_importance_0.75_100
feature_23,1.2557664065127072e-05,OS Scan_feature_importance_0.75_100
feature_71,1.2515315153817264e-05,OS Scan_feature_importance_0.75_100
feature_26,1.207620108964395e-05,OS Scan_feature_importance_0.75_100
feature_77,1.1873214567076278e-05,OS Scan_feature_importance_0.75_100
feature_52,1.1624371132399804e-05,OS Scan_feature_importance_0.75_100
feature_88,1.159517530711097e-05,OS Scan_feature_importance_0.75_100
feature_78,1.1304357318238808e-05,OS Scan_feature_importance_0.75_100
feature_80,1.035466940888242e-05,OS Scan_feature_importance_0.75_100
feature_24,9.766315922573955e-06,OS Scan_feature_importance_0.75_100
feature_13,8.10741973272038e-06,OS Scan_feature_importance_0.75_100
feature_73,7.240565678816456e-06,OS Scan_feature_importance_0.75_100
feature_81,6.7041887217125895e-06,OS Scan_feature_importance_0.75_100
feature_96,6.159544820814074e-06,OS Scan_feature_importance_0.75_100
feature_76,5.818645951241209e-06,OS Scan_feature_importance_0.75_100
feature_68,5.806919891763547e-06,OS Scan_feature_importance_0.75_100
feature_10,5.301577574527629e-06,OS Scan_feature_importance_0.75_100
feature_74,5.22900559647256e-06,OS Scan_feature_importance_0.75_100
feature_11,4.868576713436119e-06,OS Scan_feature_importance_0.75_100
feature_58,4.795771693675291e-06,OS Scan_feature_importance_0.75_100
feature_40,4.707942864691057e-06,OS Scan_feature_importance_0.75_100
feature_70,4.695474347887491e-06,OS Scan_feature_importance_0.75_100
feature_64,4.692124779827467e-06,OS Scan_feature_importance_0.75_100
feature_65,4.370446830594868e-06,OS Scan_feature_importance_0.75_100
feature_92,4.091871354517214e-06,OS Scan_feature_importance_0.75_100
feature_103,3.979458806265697e-06,OS Scan_feature_importance_0.75_100
feature_61,3.930171955558792e-06,OS Scan_feature_importance_0.75_100
feature_44,3.6326499609049007e-06,OS Scan_feature_importance_0.75_100
feature_104,3.4086878932398777e-06,OS Scan_feature_importance_0.75_100
feature_18,3.287759830511051e-06,OS Scan_feature_importance_0.75_100
feature_17,3.2330715296858383e-06,OS Scan_feature_importance_0.75_100
feature_53,3.0552015475161977e-06,OS Scan_feature_importance_0.75_100
feature_82,3.009559499280955e-06,OS Scan_feature_importance_0.75_100
feature_57,2.9086913087477374e-06,OS Scan_feature_importance_0.75_100
feature_50,2.90535440581952e-06,OS Scan_feature_importance_0.75_100
feature_39,2.624734922715239e-06,OS Scan_feature_importance_0.75_100
feature_36,2.585407492699429e-06,OS Scan_feature_importance_0.75_100
feature_6,2.5347885231501784e-06,OS Scan_feature_importance_0.75_100
feature_110,2.397176693988986e-06,OS Scan_feature_importance_0.75_100
feature_51,2.224345954736858e-06,OS Scan_feature_importance_0.75_100
feature_97,2.122359748173569e-06,OS Scan_feature_importance_0.75_100
feature_43,2.064539122277114e-06,OS Scan_feature_importance_0.75_100
feature_90,1.7662425536257551e-06,OS Scan_feature_importance_0.75_100
feature_9,1.763007557358616e-06,OS Scan_feature_importance_0.75_100
feature_106,1.642734969214027e-06,OS Scan_feature_importance_0.75_100
feature_37,1.4194536253525384e-06,OS Scan_feature_importance_0.75_100
feature_111,1.2990473433300217e-06,OS Scan_feature_importance_0.75_100
feature_33,8.408257866008499e-07,OS Scan_feature_importance_0.75_100
feature_47,8.401000619778028e-07,OS Scan_feature_importance_0.75_100
feature_2,6.619999572402984e-07,OS Scan_feature_importance_0.75_100
feature_94,3.022148961266388e-07,OS Scan_feature_importance_0.75_100
feature_87,2.9774564923991284e-07,OS Scan_feature_importance_0.75_100
feature_101,2.800472270023112e-07,OS Scan_feature_importance_0.75_100
feature_83,2.399590121005644e-07,OS Scan_feature_importance_0.75_100
feature_100,0.0,OS Scan_feature_importance_0.75_100
feature_107,0.0,OS Scan_feature_importance_0.75_100
feature_93,0.0,OS Scan_feature_importance_0.75_100
feature_108,0.0,OS Scan_feature_importance_0.75_100
feature_86,0.0,OS Scan_feature_importance_0.75_100
feature_114,0.0,OS Scan_feature_importance_0.75_100
feature_115,0.0,OS Scan_feature_importance_0.75_100
feature_105,0.2022669359900045,OS Scan_feature_importance_1.0_30
feature_84,0.1655453885354195,OS Scan_feature_importance_1.0_30
feature_112,0.1408457144740267,OS Scan_feature_importance_1.0_30
feature_91,0.0951718870079658,OS Scan_feature_importance_1.0_30
feature_42,0.0479404828311712,OS Scan_feature_importance_1.0_30
feature_55,0.047864793179597,OS Scan_feature_importance_1.0_30
feature_98,0.0429920462649797,OS Scan_feature_importance_1.0_30
feature_62,0.0321030803049034,OS Scan_feature_importance_1.0_30
feature_34,0.0320647766507662,OS Scan_feature_importance_1.0_30
feature_99,0.0318635360988617,OS Scan_feature_importance_1.0_30
feature_31,0.0318414956411159,OS Scan_feature_importance_1.0_30
feature_95,0.0163169434869131,OS Scan_feature_importance_1.0_30
feature_49,0.0161173342482033,OS Scan_feature_importance_1.0_30
feature_102,0.016095862235629,OS Scan_feature_importance_1.0_30
feature_38,0.0160750187111043,OS Scan_feature_importance_1.0_30
feature_63,0.0160218591457342,OS Scan_feature_importance_1.0_30
feature_48,0.0160176029752163,OS Scan_feature_importance_1.0_30
feature_35,0.0159461747687796,OS Scan_feature_importance_1.0_30
feature_10,0.0113512068890987,OS Scan_feature_importance_1.0_30
feature_71,0.0043349324503327,OS Scan_feature_importance_1.0_30
feature_5,9.317504320608582e-05,OS Scan_feature_importance_1.0_30
feature_3,8.914046161116134e-05,OS Scan_feature_importance_1.0_30
feature_16,6.533860052266914e-05,OS Scan_feature_importance_1.0_30
feature_69,6.251835376634213e-05,OS Scan_feature_importance_1.0_30
feature_19,5.943876594212969e-05,OS Scan_feature_importance_1.0_30
feature_15,5.185768514280814e-05,OS Scan_feature_importance_1.0_30
feature_41,4.715477948198456e-05,OS Scan_feature_importance_1.0_30
feature_11,4.300280391407491e-05,OS Scan_feature_importance_1.0_30
feature_46,4.135945263458102e-05,OS Scan_feature_importance_1.0_30
feature_12,4.001954453770392e-05,OS Scan_feature_importance_1.0_30
feature_66,3.969520337203093e-05,OS Scan_feature_importance_1.0_30
feature_67,3.770700469670397e-05,OS Scan_feature_importance_1.0_30
feature_25,2.993897092266651e-05,OS Scan_feature_importance_1.0_30
feature_1,2.92014824029199e-05,OS Scan_feature_importance_1.0_30
feature_113,2.8646231958356e-05,OS Scan_feature_importance_1.0_30
feature_22,2.726932592310491e-05,OS Scan_feature_importance_1.0_30
feature_80,2.519152990518033e-05,OS Scan_feature_importance_1.0_30
feature_14,2.407536515390685e-05,OS Scan_feature_importance_1.0_30
feature_8,2.368980563018966e-05,OS Scan_feature_importance_1.0_30
feature_59,2.1312136203421837e-05,OS Scan_feature_importance_1.0_30
feature_4,2.032899423072853e-05,OS Scan_feature_importance_1.0_30
feature_109,2.026877428606088e-05,OS Scan_feature_importance_1.0_30
feature_13,1.4420421375598608e-05,OS Scan_feature_importance_1.0_30
feature_7,1.4216197527397844e-05,OS Scan_feature_importance_1.0_30
feature_56,1.409287548159372e-05,OS Scan_feature_importance_1.0_30
feature_77,1.3199229062243887e-05,OS Scan_feature_importance_1.0_30
feature_24,1.2867346383409672e-05,OS Scan_feature_importance_1.0_30
feature_89,1.2664058085274517e-05,OS Scan_feature_importance_1.0_30
feature_30,1.1999352020715456e-05,OS Scan_feature_importance_1.0_30
feature_2,1.1541018172256928e-05,OS Scan_feature_importance_1.0_30
feature_45,1.0515139262819863e-05,OS Scan_feature_importance_1.0_30
feature_75,1.0437498639998809e-05,OS Scan_feature_importance_1.0_30
feature_58,9.48222711136812e-06,OS Scan_feature_importance_1.0_30
feature_40,9.177146660113474e-06,OS Scan_feature_importance_1.0_30
feature_78,8.870118685869304e-06,OS Scan_feature_importance_1.0_30
feature_72,8.237359266854023e-06,OS Scan_feature_importance_1.0_30
feature_106,8.056890797069211e-06,OS Scan_feature_importance_1.0_30
feature_29,7.634596291120218e-06,OS Scan_feature_importance_1.0_30
feature_37,7.368484570237077e-06,OS Scan_feature_importance_1.0_30
feature_88,7.080380663956542e-06,OS Scan_feature_importance_1.0_30
feature_28,7.067714002181492e-06,OS Scan_feature_importance_1.0_30
feature_110,6.911998689201937e-06,OS Scan_feature_importance_1.0_30
feature_27,6.498047663832553e-06,OS Scan_feature_importance_1.0_30
feature_52,6.10466779698574e-06,OS Scan_feature_importance_1.0_30
feature_6,5.860285887018627e-06,OS Scan_feature_importance_1.0_30
feature_79,5.687400319259329e-06,OS Scan_feature_importance_1.0_30
feature_70,5.289261776682436e-06,OS Scan_feature_importance_1.0_30
feature_23,5.280133360195923e-06,OS Scan_feature_importance_1.0_30
feature_96,5.248687359337179e-06,OS Scan_feature_importance_1.0_30
feature_68,4.974022788859842e-06,OS Scan_feature_importance_1.0_30
feature_39,4.774833531298476e-06,OS Scan_feature_importance_1.0_30
feature_103,4.565004842939778e-06,OS Scan_feature_importance_1.0_30
feature_26,4.110413350926856e-06,OS Scan_feature_importance_1.0_30
feature_76,3.8895130406434025e-06,OS Scan_feature_importance_1.0_30
feature_74,3.342921067630406e-06,OS Scan_feature_importance_1.0_30
feature_21,3.049566964725816e-06,OS Scan_feature_importance_1.0_30
feature_50,3.025526894790298e-06,OS Scan_feature_importance_1.0_30
feature_81,2.994421662394543e-06,OS Scan_feature_importance_1.0_30
feature_17,2.869041271928345e-06,OS Scan_feature_importance_1.0_30
feature_92,2.696284906302525e-06,OS Scan_feature_importance_1.0_30
feature_53,2.1502659887353434e-06,OS Scan_feature_importance_1.0_30
feature_82,1.9436090594244256e-06,OS Scan_feature_importance_1.0_30
feature_18,1.6260620256078425e-06,OS Scan_feature_importance_1.0_30
feature_65,1.467075080384246e-06,OS Scan_feature_importance_1.0_30
feature_64,1.3034964497857014e-06,OS Scan_feature_importance_1.0_30
feature_61,9.424889531466352e-07,OS Scan_feature_importance_1.0_30
feature_47,9.150412349994268e-07,OS Scan_feature_importance_1.0_30
feature_57,7.571943427499299e-07,OS Scan_feature_importance_1.0_30
feature_33,7.556735141992146e-07,OS Scan_feature_importance_1.0_30
feature_51,7.542509294141188e-07,OS Scan_feature_importance_1.0_30
feature_44,7.52758650567144e-07,OS Scan_feature_importance_1.0_30
feature_43,7.507434351033769e-07,OS Scan_feature_importance_1.0_30
